"RID","age","gender","BMI","exer","logMedInc","A_1","A_10","A_2","A_3","A_4","A_5","A_6","A_7","A_8","A_9","C_1","C_10","C_2","C_3","C_4","C_5","C_6","C_7","C_8","C_9","E_1","E_10","E_2","E_3","E_4","E_5","E_6","E_7","E_8","E_9","N_1","N_10","N_2","N_3","N_4","N_5","N_6","N_7","N_8","N_9","O_1","O_10"
1575424884,20,"female",20.9,"3or5wk",10.3778255249307,4.27054756506342,3.83400732370047,2.67340315753187,2.88686415859932,3,3.54233444892893,4,3,1.80632257830896,2.36028206647864,2.25304841692668,6.52199739859544,5,5.35047509760513,4.67870640465042,4,6.49171537311792,5,5,3.6290758475882,2.47580892820683,3.94967357917195,3.39266539541175,2.01099050371278,3.65467772425546,4,2.0939799574041,2.30292092446737,2,3.1050154452927,1.64864204747831,2.78715637876914,2.61437993149218,1.56624825272974,4.87466709444015,3,3.57150252021476,4.42140734630655,1.48165619618616,3.14707070539906,3.88019183157123,1.89380435886773
1577830481,16,"male",19.26,"less1wk",10.8419897727755,4.04828433690093,4.1887013598423,3.70855316531221,2.75050835714682,4.82323871946436,3.50230833936299,4.85727415453542,4,2,1.60169087956706,1.42590315719848,3.5891490030921,0.94742566841439,2.12329520031912,1.87855379508589,4.25250842139201,4,3.59697882524004,2.45792705467905,3.04784923760389,4.76561366759927,3.00208533393685,5.01982011788172,4.38204456079329,5.35141804758391,4.03282899472881,4.91248343162952,3.24687608446149,4.81773590344676,5.01927626845037,1.74439025355822,3,4.93017387607208,4.18483419842791,3.38499399115706,6.04368464015908,4.03227018596621,3.53230466617183,4.52619989032714,2.48201681240134,4.85497674780491,4.26965127681427
1579437025,18,"male",22.67,"more5wk",11.0433217557458,6.60461403255056,7.40517159378839,5.56912417052585,6.59859265640245,4.53841189716837,5.21798007539271,8.6755357354854,6.31161999865741,6.10605014410865,6.24860816098496,4.03156787142926,3.33658755896255,6.28728672144121,5,4.63926487216843,5.8086263518886,4.11004951494822,4.58621751849477,3.48943334672157,3.81910962271863,5.80153876553118,4.82392144595134,2.50084506426362,3.54989973824811,3.17259109146124,5.18868865611966,4.76464176324148,2.17319909741105,4.07041471255702,3.48331425843282,4.02160013265301,2,3.61841503674959,2,3.61651464866003,4.1687191880136,3,3.73440552401075,4.28179916670857,2.4738086469563,4.50160778296464,3.29301780614157
1582568936,23,"male",20.83,"1or2wk",10.783819445556,5.80839048121935,2.24139246979624,5.93902182241168,4,5.6466261822113,3.6850106060735,4.29179057507058,4.14335922005149,4.29317655093328,3.48215710352224,5.23430609923108,3.33587523319239,4.64561080013814,6,5.42299686461635,2.59861367621605,4.58029719736019,4.32299686683983,4.38033903816593,7.047952875619,4.50798535180065,4.2265919523812,4.31775200651243,2,3.45600134499897,4.08676373345745,4.94890029399343,3.80890971627366,3.89912961928847,4.7103897047185,2.43262114774526,3.13092169684216,0.170111521157441,1.8612847756979,2.31189006885322,0.741618275853242,3.93960430550247,2.63891455159099,1.79197849334696,1.41748846550527,3.75455804458204,4.29287639230657
1585106883,26,"male",37.7,"1or2wk",10.3831320588185,5.03078823888508,6.66138396733962,6.7329323515268,5.96701097292997,4.90550203230737,5.17460578351708,4.41497966070247,6,6.02036422998728,7.63743914102706,4.87443969133375,2.54176578944498,3.59974926574216,5.22134116954996,4,2.61371702386158,3.49767720501992,3.01875364517449,2,3,3.22239667612537,1,2.16742023302041,0.794312684552223,2.42929654562039,1.96083798580413,1.52530334705762,1.1792271632412,2.43497835003291,1,3.42640263252496,3.77709258377558,1.76199815169613,1.50707281338637,4.26792200449247,1.54950388746437,3.86187130610026,3.00890610449001,4.09802517269889,5.19499688503065,4.07304408048456,4.32559903772814
1585441140,19,"female",20.67,"less1mo",11.0493173408133,4,3.75578266027886,4.66418566496563,5,5.53724238997151,4.90456110603731,6.02478701260275,5.11131657475858,5,4.63268551415242,6,6.21687795886239,3.53653951631702,5,5.06680331105071,4.59445092573983,5.08360911357773,6.00637765901311,6.28628004867979,5.37443501457414,4.68880779084067,4.52884790800521,4,4.16504145768715,2.02905247163576,4.66143657115606,3.79099593655925,6.52880464197718,2.98215834596393,4.62644581502328,4.66811238555068,5.24920600247289,5.09550194214048,1.9031629934685,6.12615175149537,5.92835827944833,4.59320837324656,6.31798583185638,3.52767840980117,3.62755015279178,5.10970241012816,2.25698491605863
1592935520,18,"male",22.78,"3or5wk",11.1433534241534,4.67426320899193,4.28579536348781,5.64473626489261,6.08269052860016,3.82778254971624,4.80406280358707,4.80313906595191,7.44352536976823,5.70658925051945,4.15317901222281,1.74772765818235,3.33255800666073,4.17227595788543,3.31428928518514,2.67048516855986,5.59721103155842,4.35474354022611,5.43399847427682,4.3774261985303,4.48490277078714,5.38648568444966,5.94113684060734,6.17110053592067,5,4.54823406773711,4.97321345139114,5.58536961004324,4.34233639006165,4.90538768341569,4.69461814501608,5.01690723965867,3.68101963372042,2.67523487228681,1.11865914801782,3.91315426784113,2.70303399459716,3.27283051447751,4.53457987962968,3.32399666312745,1.42172309358758,3.12935242326402,4.60062102602117
1601567578,30,"male",27.61,"1or2wk",10.8480935953903,5,1.90496259817844,3.37937518713371,3.75256473214673,3.64053770512441,1,3.08221900612205,1,3.1487088432733,-0.0382804378331505,7.18167452915106,6.6801461486045,4.62084189874253,5.07480636573734,1.22212945452712,6.03662359051692,6,5.53261170829273,2,5.71634139727761,3.3540725859515,3.79240552521586,4.31599479759239,4,4.17817985362875,5.27030723830495,3.61567939715168,1.80038564420503,2.84695961351819,2.84434600903854,6.90490473051991,5.28114748835499,5.22575207017509,4.8473032585144,4.00018892702596,5.92987408552233,3.78127597262809,3.6984487212046,5.03619092102678,5.44528265421271,5,3.61618398982828
1603357026,17,"female",39.62,"veryRarelyNever",10.7326941775032,4.50156573270473,5.2035038311128,5.09143904636209,5.85953180254309,4.55180530869121,4.8755976825851,4.29797738338136,5.36099831887693,5.67766894941459,3.93384639596011,4.85559274196311,2.09291610458048,5.52630456962194,6.3979084180085,5.10380466438836,5.99286287318863,5,5.7158112620813,6.31082405647128,5.32009411734294,4.70977869535049,5.81196635675066,3.47679186806182,6.7957889575903,3.83396978977943,3.98456615914612,2.74391109817935,2.0016670892056,3.57736927866205,4.14974530610215,3.41937005331997,2.99762082186437,2.45036285112173,1.39557635146158,5.03878665697471,4.12798808986099,1.93651415311455,4.1849290566461,3.55089626644414,3.22643868162708,7.41352512023445,5.43763610881427
1604965960,24,"female",24.78,"3or5wk",11.3511121688076,2.25661430266508,4.21245361884664,4.41681019321762,3.30240121985947,5.03736445594088,3.76874108791849,1.67118546130415,5.33286138603565,3.7061751876777,2.80811348474247,4.48068595047882,4.62335543852528,4.45122604299792,3.98231282554235,3.8912802906312,4.29727168683303,4.3368124982809,5.66617572009988,2.4732072624604,4.27645012642317,3.26172517186205,3.37471241076994,2.50290937003818,2.4021121919852,4.17424828960911,3.49534317817041,3.6542283304916,2.42046829087018,2,3.07259292164912,1.35599512777487,0.718739931957604,4.82917322094018,1.71957923302238,5.7069985463299,2.85879810343937,2.40964055293263,3.95310817560539,3.51434408318067,4.18827318938562,5.36562925154286,4.81383596152974
1605911427,26,"female",24.32,"veryRarelyNever",9.85896078715265,5.71477178859671,3.03991153625295,5.53330139283711,6.41107135938909,3.16681466071816,5.94633558091448,4.6948543322145,2.6714044987001,3.34666093950808,2.81271905682125,4.19735463855061,4.14490498915373,4.13759002341582,1.94321706244326,4.88618051589126,5,4.35121807636635,6.27097638879816,4.4751155564094,4.54754736678412,4.47007157604276,6.30679711410481,1.81836907440162,5,3.7290342677327,4.9659058059625,5.41690240248154,0.167004518261005,4.39255518064189,2.9064710623694,3.32018416260219,5.43064344335677,5.95456453907412,4.70386433753648,6.66278180374969,4.30229848120107,7.62867615902778,4.89882144915609,6.33509219211492,4.83909805089816,4.50689365713774,4.48821125572778
1607346584,32,"male",31.4,"veryRarelyNever",11.1258796748858,3.18923578559489,6.27088912974063,4.38007485800777,3.46719078781962,5.12207078393076,1.98477758716161,1,3.70467449834791,3,3.90761677166101,3.37950151072138,1.95825488262904,2.36545263190152,2.17440378494896,4.50354827364785,4.23861731497339,5.4216660312084,4.7197364188761,2.55048224700744,3.94385029212846,2.47045416119831,2.50902628058612,2.58449384187341,0.705333029187115,1.63334581437684,2.31862879300226,2.66560948945526,0.811634719146605,1.30678008281,2,3.03825654104288,2.56230197733196,5.84143671171443,3.77272519772612,4.62343621854624,4.23994541683299,4.87059306293652,4.41065650580893,3.30768910822445,3.99276806059089,4,4.80941541849417
1607399994,23,"male",22.78,"1or2wk",11.2864764566473,2.86346878783181,5.20558352082902,3.91267511799127,2.36964859934564,5.24100219690019,3.30119727871111,2.61595742608604,3.60626710185813,5,2.97880106481596,0.447177471408289,-0.0432605620599178,3.56446012449005,1,2.92792944329161,1.6398838856516,2,3.97141860495057,1.65292474504697,0.619467306528843,5.24296784051792,5.84784778419365,6.04490300885131,4.14743419901358,4,4,6.44710265269878,4.13474199242835,4.88327621046772,6.27774658195646,4.23961619552712,1.55490328243066,3.82950685972557,3.04170108755555,3.51750793792248,5.9957101050112,3.50955236223368,3.49301541809366,1.28426309144145,3.78464406280987,3.53265665525071,4.8966304869392
1607730212,18,"female",21.35,"3or5wk",11.4210513750418,4.36255513811879,4,4.06587992744046,5.27001230078133,4.717581937849,5,5.95963319429822,5.52866106519417,3.83281836802161,2,1.86503551917067,2.6677189791423,2.6059454267917,3.28178571058051,4.58578029751532,4.90794379565299,5.62735254261169,3.30242913074324,2.65331028931261,5,5.8399187938956,4.89284267141438,4.5490903042535,3.15818879080505,3.09213705103937,5.18162133391476,5.13725892981048,4,4.19505489670313,3.50085978072377,4.24480259937013,2.33764276884791,1.73018357177258,2.80982434379788,2.44557274772238,3.06297729513345,5.57140717608948,2.96433178524902,4.84425520820044,2.28566045814199,4.28796966063948,5
1608736666,21,"female",24.02,"more5wk",11.0807877854462,6,6,5.69620084976024,6,6,5.17856306886189,4,4.14879068431025,6,6,4.43637876821149,5.47949137593669,4,5,4.06095355875702,4.98643418224904,5.24253968819751,6,5.43940866091485,6.11428289698125,5,5,3.7567794365049,4.21750405505232,3.96117262807495,4,2,2.98407524563429,2,2,3.62645729415096,0.582112884674833,2,2.76127883700538,3.56988450090881,2.84211433543959,0.575595228732685,2.56760566207232,3.08132642730592,3.365199223293,5.05912759488677,3.55618440307266
1609280834,20,"female",31.28,"veryRarelyNever",11.0639472445303,5,4,4.86571295432202,5.07250644733462,4.59639809610041,5,4.55278609812412,3.63315047715516,4.49421243533645,4.51735080780815,5,6.23187752345965,5.22276258623851,5.80603727866348,5.23634154959786,4.96510908868679,4.91578289302509,5.47858957033349,6.38087854456876,6.72718171858239,4.50599565271747,4.92974058437482,3,5.6165203260641,5.98118915231252,5.15697296073244,4.21571445241759,4,2.1070864571502,2.8707311046787,4,1.7904790536737,5.04823907672007,2.79707480417846,5.52860203077994,4.58824334498819,4.02837571559858,4.41593575490846,3.27063110370035,3.26313637323794,5.13343461193585,3.94679681137943
1611556972,22,"female",23.18,"veryRarelyNever",10.7481963499046,5.78485107379977,5.31764644316914,4.05154517821593,5,5.09965982368139,4.02226902421136,5.44982206356551,5,4.96025068059184,4.93049741855986,3.48130633414385,1.70524404788503,4.57896834083979,2.54106030190906,4.44343022633883,5.7673749243719,3.39356847094497,6,3.80216521375092,4.26049134653045,2.03520222254082,2.8137029575345,1,1.46803123801182,2.07043962680165,0.784427599561311,0.569365756066105,1.58190334478716,1.11211662882788,2.44778840753887,1.83968399689695,2.01768173789084,0.70045849361432,1.34995549190244,4.63847993065759,0.856764663223801,2.98539892303701,4,1.93717684444511,3.94525461580954,5.8647830969014,4.37268644719621
1611702956,20,"female",21.11,"1or2wk",10.5768401057679,4.31348109410448,3.81613409745337,4,4.94664694477068,4.30919644907336,4,5.10801075448065,6.74351305888124,4.46691441547789,3.88147161160521,5.23346205616188,4.09941384515423,4.77734139945344,3.82727039536101,4.91833240960504,5.56851554513648,5,5.95631615115003,3.51902014386599,2.97008315215948,3,4.03293787435259,3,2.29460422495514,4.77956623071507,2.60109246062642,4,1.74885334630248,2.28540595310098,3.53295048385423,3.78476204946242,4.67522947950877,4,4,5.71877487343922,5.26372631419898,3.53304281553294,3.5175404212811,4,4.3490681128272,4,5.47117690171816
1611904570,22,"male",19.94,"less1mo",11.0911480313698,3.48027719300335,5,7.08724498004436,5,6.1395798125533,5.20374374175226,7.0802017950622,7.41482422035851,5,4.78159980694085,3.29195023491888,2.00520900313569,2.17843762344157,4.28191358955268,0.554863516766187,3.2903722955418,4.08915671706824,3.01755040330077,3.8053847372469,4.47023242892534,5,4.82976663621517,2.80501012927741,1.76811497008353,3.36209051519029,4.80737759099297,1.95131766966304,1.50768540550294,1.53333966101135,1.54353372501316,4.01782164916087,2,2.86982362324306,3.92411964106162,5.40209544426349,3.61475351390095,1.82844644423956,2.90208427306714,3.03173005602943,3.94175101808045,4.48714737811457,5.89948907540752
1612711108,16,"female",19.46,"3or5wk",11.1144161094281,4.2971251411208,6.34039034255161,5.61012713105631,5.60908503360581,5.5627405627683,5.13265096716411,6.92171071163863,4.73084747972899,5,5,4.389612905171,2.29179208735727,2.25593347587217,4.24289915611379,2.29557722282149,3,4.82708675388446,4.19671174844529,3.07078664656826,4.32224243568142,3.07713869339797,4.46651565088427,4,2.43355380072057,2,3.5030926819377,4.57934380950053,2.97332272563576,2,3.06717629972766,4.03287575559272,6.33069191156207,5.55984570400138,6,6,6.97570845814052,4.18938859565137,7.53309373194384,7.4478520674968,4.40913075955431,3.67395998458397,4.23049105897385
1613696983,15,"female",20.12,"3or5wk",11.7856284083318,4.24694495800393,5.0513939803492,2.98458802961527,3.30076529442979,2.75895092629112,3.93145896843928,4.85984566121931,4,3.54147556335378,3.15505041116198,2.31047470221223,0.824224678086819,1.39421494206242,1.7439403234065,4.17401761732653,2.69923917736246,4.21643553332075,4.0952256652736,3.41081051844715,3.10421935719136,1.69821221063148,3.05353510333263,3,1.6683932863282,1,1.41179467533184,2.90790655756468,3.99136059714915,0.85083186528176,2.82795923067995,3.63699207821668,2.14439760380968,1.42693329799329,5.22490057434949,3.70256789666105,2.96902491910031,2.28343578483768,2.80206177080921,2,4.87495652976915,5,3.73473066706219
1616351349,23,"female",34.18,"veryRarelyNever",10.556879877314,4,5.27759451982713,5.2841126172208,4.090136078457,3.92829563973428,3.87861097628033,5,3.19219929410523,5.336552566569,4.04326699610279,3.60310044210782,6,3.9441914624229,2.48455455070727,5.05985477934298,5.17204707124437,5.26363027192811,5,3.99925191454785,5.26026016091946,6.07316898667046,1.50173182978359,4.81407870705383,2.63230973381269,4.58986058328614,5.35951146890441,2.98030788437856,2.79691299348642,4.58469427141985,4.46701746420336,4.62852439926694,2.07947116190152,2.4422639743741,1.23020710388782,4.18322424374627,3.20357708186846,3.2367185439084,4.61176637289727,4.4574457913936,1.85354773382679,5,5.43060311538959
1616987560,20,"female",25.13,"1or2wk",10.4904405366897,6.39897191361455,5.14688516352217,6.19165907504335,5.70291806186389,4.81955651142829,6,6.66691410445321,6,6.04384331790777,6.13808751945566,2.06083068133925,2,3.0193559384807,1.25663581122738,3.2644287470896,2,4.5522758264614,4.43580514253675,2.56629192123306,0.145143682697825,5.82707009873071,5.45426632838482,4.74392336929315,4.744541902507,7.00892298632146,5.03125091731741,5.81830410902704,3.92666952734757,5,5.27849200882807,3.3458612906345,2.72396011385001,2.95711489272199,2.53177112309041,1.29094199499754,5.19954781956922,3.95720763568358,2.72715186264032,2.68502494269361,4.48004249867374,3.53469253102787,5.52215740849336
1618400515,24,"female",22.27,"less1wk",10.7044572156248,5,4.33907009723232,5.29946062685533,5.70871383939912,6,5.27731463353437,6,6.58566721692403,5.11508072618538,5.6835675053131,4.34553374266214,5.28895465586286,6.05413730854104,5.57872948001313,5.13589768248478,5.22368790262266,5.87790788968786,4.82784459928667,5.35374635891536,4.50788996106285,4.50617771096219,3.60170596898779,2,2.53911890176753,2.8432370580614,3.98095366434556,1.56462775449018,3.46433872317478,2.35102452808551,3,4.97192220795428,0.761388377860444,1.07459898707587,1.80959600795358,4.43741052316232,2,1.73061160750132,4,2.86547186338256,1.34464674620088,4.38809908029254,5.69182149386455
1625773237,22,"male",24.14,"3or5wk",11.1375627006785,4.60226368217888,5.04207150342293,4.1346549757703,5.62758950348726,5.59336580975499,4.2855304925904,5.56676752869441,6.31054131553107,6.61776327324396,7.59479141739879,4.19976170630925,3.42428001674734,3.96636736133017,4,5.79984296141835,3,3.46450206440791,4.86816615849858,3.75825189136351,2.14175640197555,4.59882180877757,7.86240284045836,3.89003685479054,2,4.51517791439988,5.99505415033362,7.3728378339693,2.8216977669619,4.57014286037678,4,4.6797452416308,4.45675712243744,3.89341074226562,4.11586793327179,4.66732345934721,4.73818000235937,4.24026386090407,5.83677487382452,0.885233663949229,5.05728747460825,5.67601652135883,5.15808255490189
1631587188,53,"female",23.26,"less1mo",10.8220357344515,5.86991173205107,3.1756889042989,5,5.04885149123009,5.48386842115147,5.67311730693064,5.98634567987739,6,4.74779142199436,4.92212129823009,3.73206713399294,4.12575084906372,2,4.96075353869336,5.09162278488329,2.50395899059617,4.44338597324866,3.74683793529545,3.11209151997364,6,4.72644795692727,4.14088701024222,3.96372593883042,3.87367300464302,4.63006440972872,5.58448868095898,4.18401137549689,2.49481579405816,2.25180990394748,2.64214526312554,5.02911249525143,3.28573858563789,4.48826466391182,3.49033353319841,3.63032067994829,3.38440559524889,5.60489336617485,6,7.61586777676703,2.22001654647084,2.78966275350181,3.21772683986297
1635286020,19,"male",19.04,"1or2wk",10.8508892794353,5.59781491768753,5.61839066535631,5.29261941700961,6.62090254675998,4.9798831390787,6.37041956304626,6,4.88506040782776,6.68788079315615,5.25200703956135,1.92803202361725,2.58185565308932,5,2.15942492602713,6.22091127523907,6.13096388590785,3.20806201490777,4.60120929140982,4.95058463866851,2.43540763391357,5.60819013553046,5.29756505404506,5,6.05921256964569,5,3.80702493025335,5.75594903296967,4.9313134588507,5,5.82402686007889,5,3.81421346913371,4.27379340416973,4.62009786927564,4.23941057992091,4.29113159895517,5,5.04976452067644,3.49308109763976,2.05997395496041,6,5.13322059559795
1635611212,20,"female",22.13,"more5wk",11.2428213247925,3,5.65869381266798,6.183551532551,4.13869563137966,5.1368867889395,5,3.38463764061601,4.57695570706978,3.70374863542036,2.72425441009401,5.42058697865418,3.49843420195519,5.41235995010861,4.8540788881036,7.5275454150958,4.33846680783155,6.42069638563004,5.11438379510503,2.92128077386981,4.29563766093596,5.02833908225055,5.29239796570327,3.51518894289255,3.56796998980177,3.94458410815327,5.14182785998088,6,3.67151141238532,4,5.15523714557109,6.08738325047673,2.25721777221301,5,3.54597467260231,4.76355135903804,6.0425404286994,3.66697378591696,2.73826214813653,3.70479633736201,4.83750369247358,4,5.69440794641159
1639139930,63,"female",19.63,"more5wk",11.0673412402652,5,4.8250519704445,4.93937522582835,5.97939338329294,5.05694549200731,4.2439334338709,6.06656395392104,5.99372882241283,5.56286469202607,6.02127225088472,6.23119732202716,2.29876380303249,6.18186874913924,4.09132895167848,3.25415594395658,4.11032386547798,5.51014101739633,3.95588197556653,3.33272536886328,4.0382611659679,3.82320965199638,5.23505280062132,0.76500876911581,1.43178892427814,3,4.54848860699746,3.99734301001655,1.29157782226193,2.48880360700424,5.04289166931757,0.181500230454408,0.134332481161742,0.698536344394203,2.34945529648166,4.54127151838722,1.92319230127271,1.84818840117588,2.24280806556695,4,3.74913284124095,4.02628783162843,5
1642348161,19,"male",21.5,"more5wk",10.7560287852463,5.99605763674987,6.79783020245675,5.1891264071719,6.83682647864422,4.10062317016797,5.03029441659937,5.44360854404521,4.66570819713141,5.78436996526736,5.24251231444096,3.20326828014012,2.99898913980276,4.35094634437786,4.73722907366387,3.45587569227537,4.56597861790226,3.33689012041899,4.48858018596594,4,4,5.47305977956043,3.61838748999474,4,5.40779245259775,5.38535317775779,4.932607215246,3.78432372256813,1.86933326951729,4.01827142702074,5.5738592536127,4.38630683484958,2.37356508093347,4,5.07100285905685,3.46544148539172,3.9732356268298,2.9616375546314,4.28434161131673,5.01617979259827,3.39041809448029,4.05627851605167,2.10055669887949
1642501798,18,"female",29.69,"less1wk",11.4681477401886,7.27756638088011,6.52034126474285,5.50007594099969,6.89401199190971,7.57943162675855,6.08351922230514,5.22102512422713,4.04003449368127,6.44603382241733,6,4.96863400664332,2.95437467838287,3.29458762514492,5.32353905819945,3.33809256130395,3.79033715372321,3.04935245340702,4.66023553168113,2.79633543833914,2.8776223607456,4.96580741411847,6.94974201545243,3.37219048642732,5.5282866446332,6.91574621684063,5.66405810215945,5.80068294289022,1.87357437083605,2.2398308327395,6.9653217094792,3.15995866374433,2.78532916874032,4,3.76973806002421,2.7626390583469,1.9302813920558,3.60359411146378,5,3.54458610116869,5,5.98128086101151,3.89118157197156
1643478866,18,"male",23.43,"3or5wk",11.331799193538,3.65831678235846,3.59975951429759,4,3.33621298587128,3.67445155426433,4.85579322260688,3.14103624618453,2.16966137278425,1.67544883308911,3.79064169264051,4.31538032005614,3.1620771442258,5.0580424171176,5.07289955301815,3.93326334038873,5.19113638500949,3,5.20674182654456,6.13486654331079,2.75134051668375,3.30874297341092,4.61273706587878,4.49266202702943,4.02282107275169,3.23539130186529,3.50697536106787,3.07067712737439,3.0078786130203,3.96983771181657,2.55598925422397,5,2.82664318068696,5.34686976235579,5.95164372870247,4.13629192834578,3,4.3264799892143,2.38709424799276,1.5024911855445,3.98946044907612,6.26062864185348,5.5791028659528
1646381316,22,"female",23.79,"1or2wk",10.9133414845885,3.17830794497873,3.74143107582476,4.50342089006774,3.49275132002189,4.4507358703908,4.78459147046203,4.34488371091341,3.62931636949607,3.25143782243913,2.96227630829221,5.32754616513925,3.62490640440561,6.59896830808996,6.58183491931953,5.13127499918216,3.36149664755378,3.98476391780632,6.13651266680102,6.57748594802863,5.26742271031747,5.47805367050541,2.52267090746897,4,4.28251402334322,3.95770937423183,4.84109450156713,2.98704892184652,4.14215238181715,3.13228728129203,4.17385301643861,1.49392718762922,-0.840754575628943,-0.2677116114054,0.66708521013324,3.49939900722056,1.23004132409485,1.77096269242961,1.79317635432349,1,1,4.22697884473075,5.57777942880475
1647558142,19,"male",24.8,"3or5wk",11.2586910634281,4.86933997339418,7.44249594148379,5.60742545987478,5.61587967592522,6,5.42993838279729,6,5,5.88014436430814,5.31969878785804,5.54774480673492,3.5691276588048,5.91001301059935,5.83828255209189,4.31500843306406,2.31729263653583,2.76749530336411,4.27423362399435,4.84433149982856,3.33465516583334,5.31643902856197,6,5.65504459284283,6,4.39461507846148,5.95754255066964,6.29428038715932,2.57041954043199,2.98877539410202,5.69578444264746,3.15352532228307,0.353538100251611,0.221116049695108,-0.102328060491004,3.13540158987079,2.4299110363266,-0.601649265893279,0.669772030373538,-1.14944182982435,3.00335023893318,4.53509674293597,3.52508364611096
1647914754,15,"female",20.67,"less1mo",11.1375627006785,6,6.49749781963332,6.12624357553389,5.54060318363319,4.9491360405873,6.07800259361434,5.51244304073237,7.16635083957401,4.94292685782442,5.37853941543176,2.84309284806396,0.315613540318334,4.59313761983976,3.41722827321558,4.96999707426074,4.00523971538697,5.52685414842767,5.93957384721458,3.68781761945268,3,4.82291772301328,4.70510475144931,3.23867934594384,2.90605928906067,1.48650825816668,3.67177424733452,3.57998671979523,0.660276281224495,2,1.9778712830738,0.754733385331902,3,2.12483687813675,1.12921475367094,2.80080242650042,2.60430420665887,0.190319270404908,1.09485548676827,1.01028772210017,3.46211089244104,5.36103370610936,6
1648474497,15,"female",18.48,"less1mo",10.8995501861884,5,6.52487702947835,5.43076719057213,5.62944232258294,3.25809450567798,3.62470934158946,6,4.07918575462469,5.98713553451334,5,3.16509080760883,2.50817041056968,2.57707543031902,1.75920520575892,3.07596826912259,3.59278190570257,4.37844260515259,3.63686654424059,2.32569744175243,1.8368148787335,3,3.5232250011471,2,3.15377496859901,1.19983196904503,2.00843969781182,3.60302439256098,2.66069191394887,0.292507305011799,2.48473516468423,3.65431632378669,4.67326755931903,6,3.0298328991402,5.93059523533502,4.55368688235632,5.93383197382346,5.80237027760662,7.02954942052159,4.27317199669583,5.26907977232185,5.36240988754627
1651078212,15,"male",19.39,"1or2wk",10.6616028494444,2.96538236336299,2.03858597257355,4.25950305819751,4.08858030769978,4.01672462752576,3.57488454851052,5.2690570797148,2.22621457939758,4.56659830478651,0.87084297193599,3.57020458782109,5.06839270739505,3.02045781699185,5,5.5819990197585,3.94781967562367,4.90627637645368,2.15317711357268,5.17236853294504,5.23795825084861,4.28525656801069,4.03460763885549,4.38221524871863,3.57395325017654,4,2.4680803221108,3.6412929021874,5,3,1.29279252922623,3.97415858352701,2.63418427224935,2.77283630168149,2.95828363118726,4.63742351668019,2,3.35935839085296,3.74824516859026,3.74601593313646,0.937477311754245,4.86000718824687,5
1651434169,20,"female",20.25,"veryRarelyNever",11.2429654255061,2.11663105738857,4.31366710097002,3.19187323924519,3.32001494848905,3,2.85972319211698,5,4.80008785428814,4.80612627340662,2.07327709988601,1.91053305083568,1.28060877791338,1.83180447782372,0.705431447433973,5.37020067075142,3.08552487166692,3.0074551918053,2.93594475840207,3.50018947155915,4.35922278100708,1.55872801073675,1.8714416842882,3.17207221639032,1.15399332653562,4,3.01634602110109,3.54371327447392,1.23537892782382,3.44046126622223,4.13209265966912,3.02795450242143,6.73663701859066,2.71591462169807,5,5.71697336407249,4.61663763602297,3.64767729353677,5.21490431112324,5.81522353429312,3.81116388750367,3.58015658350451,4.01147808778699
1658012626,46,"female",28.83,"1or2wk",10.6391433045455,4.94473652095508,4,5.30541917922833,3.94191235188224,5,4,4.90977817319405,4.37097217255766,5.95536181570382,4.43851315616392,4,4.05925696012842,4.45284993125767,3.37333757466843,4.1863729336417,4.73718465125235,5.20298336734457,4.92851042527473,3,4.19078355882885,3.29026830857568,5.08649849515526,4,3.28744344533254,5.58831178512728,4.67480306239995,4.69016019794776,3.81860999833697,1.88268595822506,4.27858298966586,3.77964298365229,3.0700626621887,3.50806557432533,2.91259434946387,5,5.48328375077441,3.00716844381282,4.9153504601555,3.9696833601314,4.98180240454496,4.944864176536,5.5342908240449
1658374185,22,"female",21.46,"3or5wk",11.0783816393614,4.96165092581488,3.49430861150653,4.00897705098808,4.89761140869771,5,5.26625443100859,5.60127711223403,2.12768272283653,5.71251472601717,3.83682134717945,3.84567698883593,3.96355144146855,4.16889423608929,2.67888503632673,3.38636693742461,3,5,3.51088626857632,3.19407935558317,4.06679917857479,3.17093565327748,3.40863901774569,2.55388495336945,2.44002073922619,4.04805952013647,4.23445252760387,1.98212817387254,3.67267566746171,2.3962167885004,1.36252418294283,4.21607152438689,5.00597266035351,4.85777961909641,5.43551613222427,6,7.42084100187941,5.57049095343438,5.03890385931643,4.9082499241413,8.322573828057,5.10263686382283,3.9791739692305
1661362913,23,"female",22.83,"less1mo",10.8685684485797,6.11930229956531,3.52516589106037,6,5.82912894276914,5.50609479333874,7.13672763683522,6,4.99599455770755,3.73689026122168,4.16249739273457,6,3.73094468464325,4,3.41004180133775,5.09631723972256,6.24566730019817,6,8.33886055791458,4.52802725871974,5.45059574868448,6.50864266503251,4.63253453059944,6.38534737997206,5,5.25882820171636,6.77130714274706,5.68568886382462,6,6.47028336627176,6.08470374288166,3.73045654133663,1.0314883791203,3.39335905254644,2.2774109971328,4.26826751337168,2.55834839352887,3.44950221741328,2.42875267423705,3,2.01130692514477,5.15298707265119,2.29142742561893
